project,module,commit,path_test,test_name,path_src,class_name
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/PureJavaCrc32CTest.java,org.apache.commons.codec.digest.PureJavaCrc32CTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/PureJavaCrc32C.java,org.apache.commons.codec.digest.PureJavaCrc32C
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/CryptTest.java,org.apache.commons.codec.digest.CryptTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/Crypt.java,org.apache.commons.codec.digest.Crypt
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/B64Test.java,org.apache.commons.codec.digest.B64Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/B64.java,org.apache.commons.codec.digest.B64
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/MurmurHash2Test.java,org.apache.commons.codec.digest.MurmurHash2Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/MurmurHash2.java,org.apache.commons.codec.digest.MurmurHash2
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/HmacUtilsTest.java,org.apache.commons.codec.digest.HmacUtilsTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/HmacUtils.java,org.apache.commons.codec.digest.HmacUtils
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/HmacAlgorithmsTest.java,org.apache.commons.codec.digest.HmacAlgorithmsTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/HmacAlgorithms.java,org.apache.commons.codec.digest.HmacAlgorithms
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/MessageDigestAlgorithmsTest.java,org.apache.commons.codec.digest.MessageDigestAlgorithmsTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/MessageDigestAlgorithms.java,org.apache.commons.codec.digest.MessageDigestAlgorithms
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/UnixCryptTest.java,org.apache.commons.codec.digest.UnixCryptTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,org.apache.commons.codec.digest.UnixCrypt
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/Md5CryptTest.java,org.apache.commons.codec.digest.Md5CryptTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/Md5Crypt.java,org.apache.commons.codec.digest.Md5Crypt
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/Sha2CryptTest.java,org.apache.commons.codec.digest.Sha2CryptTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/Sha2Crypt.java,org.apache.commons.codec.digest.Sha2Crypt
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/MurmurHash3Test.java,org.apache.commons.codec.digest.MurmurHash3Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,org.apache.commons.codec.digest.MurmurHash3
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/XXHash32Test.java,org.apache.commons.codec.digest.XXHash32Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/XXHash32.java,org.apache.commons.codec.digest.XXHash32
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/PureJavaCrc32Test.java,org.apache.commons.codec.digest.PureJavaCrc32Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/PureJavaCrc32.java,org.apache.commons.codec.digest.PureJavaCrc32
