project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/block/BlockBorderTest.java,org.jfree.chart.block.BlockBorderTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/block/BlockBorder.java,org.jfree.chart.block.BlockBorder,0.275510204,98,0.446428571,1,0,0,0,0,0,0,0,243,1332.505166,29,12,18,18,3,3,24,0,31,31,0.466666667,2,0.272727273,2,2,1,11,4,1,3,25,0,112,321.6745649,9,9,6,6,0,0,3,3,0,0,-2,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,1,0,1,0.882892546,0.738687515
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/block/FlowArrangementTest.java,org.jfree.chart.block.FlowArrangementTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/block/FlowArrangement.java,org.jfree.chart.block.FlowArrangement,0.122807018,285,0.162601626,1,0,0,0,0,0,0,0,450,2518.536178,70,8,56,0,5,4,85,79,6,26,0.166666667,3,0.171428571,0,0,0.379310345,14,5,0,5,45,0,120,331.875064,9,7,6,6,0,0,3,3,0,0,-2,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,1,0.748858897,0.740292291
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/block/AbstractBlockTest.java,org.jfree.chart.block.AbstractBlockTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/block/AbstractBlock.java,org.jfree.chart.block.AbstractBlock,0.300724638,276,0.411764706,1,1,0,0,1,0,0,0,634,3278.52455,90,14,53,3,8,6,501,336,165,178,0.225396825,4,0.182432432,2,2,0.882352941,37,8,0,8,92,0,153,533.3315463,24,9,21,21,0,0,3,3,0,0,-2,0,0,0,1,0,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0.905486226,0.649887691
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/block/BorderArrangementTest.java,org.jfree.chart.block.BorderArrangementTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/block/BorderArrangement.java,org.jfree.chart.block.BorderArrangement,0.525040388,619,0.883116883,1,1,0,0,0,0,0,0,537,2500.529631,34,7,24,1,6,2,24,3,21,27,0.5,1,0.583333333,0,0,0.333333333,10,6,0,6,32,0,808,1513.706229,30,10,24,24,1,1,12,9,3,3,-0.2,3,0.5,0,1,0,6,1,0,1,8,0,0,0,0,0,0,0,0,0,0.456641924,0.547304895
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/WindNeedleTest.java,org.jfree.chart.needle.WindNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/WindNeedle.java,org.jfree.chart.needle.WindNeedle,0.188679245,53,0.260869565,1,0,0,0,0,0,0,0,129,670.4216746,10,4,6,6,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,12,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.001499809,0,0,0,0,0,0,0,0,0.877654627,0.821903527
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/PinNeedleTest.java,org.jfree.chart.needle.PinNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/PinNeedle.java,org.jfree.chart.needle.PinNeedle,0.151898734,79,0.193548387,1,1,0,0,0,0,0,0,154,971.4252384,18,7,14,14,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,15,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.001494637,0,0,0,0,0,0,0,1,0.853053063,0.828284363
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/LongNeedleTest.java,org.jfree.chart.needle.LongNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/LongNeedle.java,org.jfree.chart.needle.LongNeedle,0.09,100,0.122807018,1,1,0,0,0,0,0,0,188,1174.319937,28,6,23,23,1,1,10,10,0,0,-0.666666667,5,0,0,0,0,5,1,0,1,16,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.001499809,0,0,0,0,0,0,0,1,0.953456974,0.821903527
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/MiddlePinNeedleTest.java,org.jfree.chart.needle.MiddlePinNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/MiddlePinNeedle.java,org.jfree.chart.needle.MiddlePinNeedle,0.166666667,84,0.193548387,1,1,0,0,0,0,0,0,157,963.3637359,18,7,14,14,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,16,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.000681203,0,0,0,0,0,0,0,1,0.840724692,0.803359489
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/MeterNeedleTest.java,org.jfree.chart.needle.MeterNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/MeterNeedle.java,org.jfree.chart.needle.MeterNeedle,0.395348837,172,0.5,1,1,0,0,0,0,0,0,429,1980.969146,51,17,25,1,9,6,241,157,84,88,0.21,2,0.192307692,2,2,0.3125,26,9,0,8,51,0,104,278.5889862,11,7,10,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.912662103,0.28693229
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/PlumNeedleTest.java,org.jfree.chart.needle.PlumNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/PlumNeedle.java,org.jfree.chart.needle.PlumNeedle,0.176470588,68,0.24,1,1,0,0,0,0,0,0,142,856.0901516,19,6,15,15,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,15,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.001499809,0,0,0,0,0,0,0,1,0.87094678,0.822335919
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/PointerNeedleTest.java,org.jfree.chart.needle.PointerNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/PointerNeedle.java,org.jfree.chart.needle.PointerNeedle,0.134831461,89,0.142857143,1,1,0,0,0,0,0,0,164,989.2138871,26,5,22,22,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,15,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.00067651,0,0,0,0,0,0,0,1,0.887620151,0.8106607
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/ArrowNeedleTest.java,org.jfree.chart.needle.ArrowNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/ArrowNeedle.java,org.jfree.chart.needle.ArrowNeedle,0.221052632,95,0.285714286,1,1,0,0,0,0,0,0,182,1134.800784,21,8,16,16,2,2,4,0,6,6,0.333333333,3,0.4,0,0,0,5,2,0,2,17,0,92,297.1802035,13,4,10,10,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.000115413,0,0,0,0,0,0,0,1,0.781373933,0.80126375
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/LineNeedleTest.java,org.jfree.chart.needle.LineNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/LineNeedle.java,org.jfree.chart.needle.LineNeedle,0.195652174,46,0.294117647,1,1,0,0,0,0,0,0,133,769.5598824,15,6,11,11,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,15,0.000301189,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.00066953,0,0,0,0,0,0,0,1,0.869584858,0.822097301
jfreechart,,fd72df7cc159ada0f5865389a55969507ed3a123,/home/ubuntu/scripts_mutation/projects/jfreechart/src/test/java/org/jfree/chart/needle/ShipNeedleTest.java,org.jfree.chart.needle.ShipNeedleTest,/home/ubuntu/scripts_mutation/projects/jfreechart/src/main/java/org/jfree/chart/needle/ShipNeedle.java,org.jfree.chart.needle.ShipNeedle,0.17721519,79,0.272727273,1,1,0,0,0,0,0,0,139,766.6748087,18,6,14,14,1,1,6,6,0,0,-1,4,0,0,0,0,4,1,0,1,16,0,86,280.0213285,12,3,9,9,0,0,3,3,0,0,-2,0,0,0,2,0,3,0,0,0,5,0.001499809,0,0,0,0,0,0,0,1,0.860733673,0.822335919
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/SimplePointCheckerTest.java,org.apache.commons.math3.optimization.SimplePointCheckerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/SimplePointChecker.java,org.apache.commons.math3.optimization.SimplePointChecker,0.690909091,55,0.875,1,0,0,0,0,0,0,0,145,1713.74986,9,3,5,5,2,1,0,0,6,6,1,1,0.875,1,1,0,4,2,0,2,13,0,55,173.8390172,8,3,5,5,0,0,3,3,0,0,-2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0.896112189,0.55225413
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/SimpleVectorValueCheckerTest.java,org.apache.commons.math3.optimization.SimpleVectorValueCheckerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/SimpleVectorValueChecker.java,org.apache.commons.math3.optimization.SimpleVectorValueChecker,0.690909091,55,0.875,1,0,0,0,0,0,0,0,145,1655.488503,9,2,5,5,2,1,0,0,6,6,1,1,0.875,1,1,0,4,2,0,2,13,0,55,183.804794,8,3,5,5,0,0,3,3,0,0,-2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0.909301937,0.667427878
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/PointValuePairTest.java,org.apache.commons.math3.optimization.PointValuePairTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/PointValuePair.java,org.apache.commons.math3.optimization.PointValuePair,0.4,25,0.7,1,0,0,0,0,0,0,0,128,877.2680642,11,2,6,6,1,1,10,10,0,0,-0.666666667,5,0,0,0,0,5,1,0,1,10,0,39,103.2275898,5,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.966099066,0.198560074
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/SimpleValueCheckerTest.java,org.apache.commons.math3.optimization.SimpleValueCheckerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/SimpleValueChecker.java,org.apache.commons.math3.optimization.SimpleValueChecker,0.666666667,51,0.842105263,1,0,0,0,0,0,0,0,136,1493.570747,9,2,5,5,2,1,0,0,6,6,1,1,0.875,1,1,0,4,2,0,2,13,0,53,173.8390172,8,3,5,5,0,0,3,3,0,0,-2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0.918216676,0.680984954
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/PointVectorValuePairTest.java,org.apache.commons.math3.optimization.PointVectorValuePairTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/PointVectorValuePair.java,org.apache.commons.math3.optimization.PointVectorValuePair,0.425,40,0.692307692,1,0,0,0,0,0,0,0,151,993.4372011,14,2,7,7,1,1,21,21,0,1,-0.333333333,7,0,0,0,0,7,1,0,1,14,0,43,125.2071553,5,3,4,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.966295799,0.171292737
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/direct/MultivariateFunctionMappingAdapterTest.java,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapterTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/direct/MultivariateFunctionMappingAdapter.java,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter,0.784615385,65,0.928571429,1,1,0,0,0,0,0,0,301,2584.733639,10,8,6,1,2,2,2,0,4,5,0.666666667,2,0.625,1,1,1,4,2,0,2,13,0,191,716.8158759,44,5,40,40,0,0,6,6,0,0,-1,0,0,0,15,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0.943747994,0.732015657
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/direct/MultivariateFunctionPenaltyAdapterTest.java,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapterTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/direct/MultivariateFunctionPenaltyAdapter.java,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter,0.671232877,73,0.896551724,1,0,0,0,0,0,0,0,190,2616.16792,6,5,4,4,5,3,0,0,1,1,0,0,1,0,0,1,2,5,0,5,10,0,193,714.4498721,45,6,40,40,0,0,10,10,0,0,-0.666666667,0,0,0,16,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0.735899925,0.667905569
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/direct/PowellOptimizerTest.java,org.apache.commons.math3.optimization.direct.PowellOptimizerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/direct/PowellOptimizer.java,org.apache.commons.math3.optimization.direct.PowellOptimizer,0.5125,160,0.965909091,1,0,0,0,0,0,0,0,353,2949.628001,19,14,13,4,4,2,14,13,1,2,-0.3,1,0.291666667,0,0,0.333333333,6,4,0,4,24,0,238,1223.005911,33,8,23,1,0,0,45,45,0,10,0.027777778,0,0,0,1,0.217391304,10,0,0,0,23,0,0,0,0,0,0,1,0,1,0.852067484,0.774538767
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/fitting/PolynomialFitterTest.java,org.apache.commons.math3.optimization.fitting.PolynomialFitterTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/fitting/PolynomialFitter.java,org.apache.commons.math3.optimization.fitting.PolynomialFitter,0.25,20,0.444444444,1,1,0,0,0,0,0,0,111,875.8395231,8,2,3,1,1,1,7,4,3,5,0.166666667,2,0.6,1,1,1,5,1,0,1,20,0,286,1891.16805,55,15,43,2,0,0,66,66,0,9,-0.036363636,0,0,0,4,0.428571429,12,0,0,0,31,0,0,0,0,0,0,0,0,0,0.938629234,0.502352635
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/fitting/GaussianFitterTest.java,org.apache.commons.math3.optimization.fitting.GaussianFitterTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/fitting/GaussianFitter.java,org.apache.commons.math3.optimization.fitting.GaussianFitter,1,12,1,1,1,0,0,0,0,0,0,371,3114.741773,9,11,4,4,0,0,10,10,0,1,-0.5,0,0,0,0,0,5,0,0,0,14,0,364,1079.650061,35,4,25,2,5,1,45,45,0,6,-0.083333333,2,0.1,0,8,0.5,10,5,0,0,13,0,0,0,0,0,0,1,0,0,0.831715286,0.904805642
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/fitting/HarmonicFitterTest.java,org.apache.commons.math3.optimization.fitting.HarmonicFitterTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/fitting/HarmonicFitter.java,org.apache.commons.math3.optimization.fitting.HarmonicFitter,1,12,1,1,1,0,0,0,0,0,0,384,4155.98998,7,7,4,4,0,0,3,3,0,1,-1,0,0,0,0,0,3,0,0,0,10,0,201,698.3499185,37,9,30,30,0,0,21,21,0,0,-0.4,0,0,0,7,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0.781445442,0.547418711
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/fitting/CurveFitterTest.java,org.apache.commons.math3.optimization.fitting.CurveFitterTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/fitting/CurveFitter.java,org.apache.commons.math3.optimization.fitting.CurveFitter,0.634146341,41,0.666666667,1,1,0,0,0,0,0,0,299,2194.370891,21,10,12,3,3,3,15,0,21,23,0.535714286,2,0.481481481,2,2,0.5,9,3,0,3,22,0,153,792.1816143,21,5,16,16,0,0,10,10,0,0,-0.666666667,0,0,0,2,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0.871077755,0.685187255
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/general/NonLinearConjugateGradientOptimizerTest.java,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/general/NonLinearConjugateGradientOptimizer.java,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer,0.840764331,157,0.891891892,1,0,0,0,0,0,0,0,311,2482.778562,21,10,14,4,5,5,9,0,12,13,0.466666667,1,0.371428571,1,1,0.333333333,7,5,0,5,23,0,385,3266.501863,57,12,44,44,0,0,78,78,0,0,-0.181818182,0,0,0,11,0,13,0,0,0,16,0,0,0,0,0,0,0,0,1,0.8246746,0.374864249
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizerTest.java,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/general/LevenbergMarquardtOptimizer.java,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer,0.661129568,903,0.917333333,1,0,0,0,0,0,0,0,943,9481.975461,42,8,32,2,15,5,27,9,18,18,0.25,0,0.326666667,0,0,0.333333333,10,15,0,15,44,0,386,3831.968068,38,16,31,4,0,0,21,21,0,2,-0.266666667,0,0,0,3,0.285714286,7,0,0,0,15,0,0,0,0,1,1,0,1,1,0.587163491,0.576378356
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/general/GaussNewtonOptimizerTest.java,org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/general/GaussNewtonOptimizer.java,org.apache.commons.math3.optimization.general.GaussNewtonOptimizer,0.841584158,101,0.903225806,0,0,0,0,0,0,0,0,194,1431.233511,20,14,15,15,1,1,7,4,3,3,-0.166666667,2,0.6,0,0,0,5,1,0,1,10,0,152,1972.50355,8,5,2,2,0,0,15,15,0,0,-0.5,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,1,0,1,0.812371093,0.778600603
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/general/AbstractLeastSquaresOptimizerTest.java,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/general/AbstractLeastSquaresOptimizer.java,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,0.575471698,212,0.662790698,1,1,0,0,0,0,0,0,577,4871.249431,71,23,49,2,11,6,209,187,22,35,0.066666667,2,0.107438017,0,1,0.722222222,22,11,0,4,75,0,99,450.3980081,53,6,48,48,0,0,10,10,0,3,-0.166666667,0,0,0,10,0,5,0,0,0,11,0,0,0,0,0,0,1,0,0,0.868354948,0.459416097
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/linear/SimplexSolverTest.java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java,org.apache.commons.math3.optimization.linear.SimplexSolver,0.751243781,201,1,1,0,0,0,0,0,0,0,238,1805.328899,47,5,40,6,4,2,16,11,5,9,0.2,1,0.285714286,0,0,0.833333333,7,4,0,4,28,0,640,4808.423323,167,8,139,17,0,0,378,378,0,3,-0.068376068,0,0,0,46,0.375,28,0,0,0,39,0,0,0,0,0,0,0,0,1,0.762815495,0.209996057
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/linear/SimplexTableauTest.java,org.apache.commons.math3.optimization.linear.SimplexTableauTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/linear/SimplexTableau.java,org.apache.commons.math3.optimization.linear.SimplexTableau,0.508885299,619,0.728723404,1,1,0,0,0,0,0,0,637,5373.769519,125,18,93,2,14,9,350,204,146,167,0.292473118,2,0.15625,1,1,1.27027027,32,14,0,14,95,0,112,417.2382455,25,6,18,3,0,0,21,21,0,9,0.2,0,0,0,3,1.5,7,0,0,0,11,0,0,0,0,1,0,1,0,1,0.801259048,0.366376713
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/univariate/SimpleUnivariateValueCheckerTest.java,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueCheckerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/univariate/SimpleUnivariateValueChecker.java,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,0.653061224,49,0.842105263,1,0,0,0,0,0,0,0,139,1479.607774,9,3,5,5,2,1,0,0,6,6,1,1,0.875,1,1,0,4,2,0,2,13,0,53,168.493445,8,3,5,5,0,0,3,3,0,0,-2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0.914068103,0.62473309
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/univariate/UnivariateMultiStartOptimizerTest.java,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizerTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/univariate/UnivariateMultiStartOptimizer.java,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer,0.7,70,0.848484848,1,1,0,0,0,0,0,0,203,2163.688503,21,10,12,0,6,4,29,22,7,9,0.035714286,1,0.240740741,0,0,0.411764706,9,6,0,6,32,0,107,575.4675434,29,8,25,12,0,0,6,6,0,2,-0.333333333,0,0,0,4,1,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0.818075458,0.519135224
commons-math,,16abfe5de688cc52fb0396e0609cb33044b15653,/home/ubuntu/scripts_mutation/projects/commons-math/src/test/java/org/apache/commons/math3/optimization/univariate/BracketFinderTest.java,org.apache.commons.math3.optimization.univariate.BracketFinderTest,/home/ubuntu/scripts_mutation/projects/commons-math/src/main/java/org/apache/commons/math3/optimization/univariate/BracketFinder.java,org.apache.commons.math3.optimization.univariate.BracketFinder,0.259803922,204,0.612903226,1,1,0,0,0,0,0,0,289,2085.204354,21,7,9,4,10,2,50,34,16,16,0.090909091,1,0.175,1,1,0.5,12,10,0,10,32,0,118,395.3884233,30,4,22,5,0,0,28,28,0,13,0.285714286,0,0,1,4,1,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0.946686919,0.847644683
